id	status	onde	texto	tipo	defeito	evidencia
CFG-MSG-TPL-71	confere	components/TemplatesAdminTab.jsx:445	"{error}" (mensagens do servidor em inglês, sem tradução em utils/errorMessages.js: Template name must contain only lowercase letters, numbers, and underscores / The matched template has no body text to register / This channel has no WABA configured yet)	validação	inglês cru	frases em src/templates/template.service.js:95, :109, :120; nenhuma em errorMessages.js
CFG-MSG-TPL-73	corrigida	components/TemplatesAdminTab.jsx:445 (texto em components/TemplatesAdminTab.jsx:387)	"Falha ao registrar template" · "{error}" (do servidor, ex.: A Meta recusou: {detalhe})	erro	—	literal na 387, longe da 445; "A Meta recusou:" é do backend (src/api/admin-templates.routes.js:21)
CFG-MSG-TPL-75	corrigida	components/TemplatesAdminTab.jsx:766, :717-725	(o diálogo fecha e o template entra na lista depois da recarga; nenhuma mensagem)	sucesso	—	a 772 é o handler onRegistered; o que muda é o {registering && …} da 766 e a lista
CFG-MSG-TPL-76	corrigida	components/TemplatesAdminTab.jsx:416	(Idioma e Cabeçalho lado a lado; abaixo de sm empilham)	responsivo	—	sm:grid-cols-2 na 416; os rótulos citados (435-441) ficavam fora de ±10 da 416 e não são o estado responsivo
CFG-EQP-LAY-01	duplicata	App.jsx:157 (texto em pages/AccessDeniedPage.jsx:16)	"Sem acesso a {areaLabel}" (areaLabel "Configurações")	sem-permissão	— (o ProtectedRoute do SettingsShell, `pages/settings/SettingsShell.jsx:56`, com "Equipe e permissões", nunca chega a aparecer: o de fora bloqueia antes)	mesmo estado de ACS-GLB-10 (App.jsx:157 cobre /configuracoes/equipe/*); a nota confere: o areaLabel de pages/settings/team/TeamLayout.jsx:10 nunca aparece para atendente
CFG-EQP-LAY-03	confere	App.jsx:170	(redireciona para `usuarios`)	variante	—	Navigate to usuarios replace na rota index de :170
CFG-EQP-USR-01	confere	components/AgentsAdminTab.jsx:320	(esqueleto de 3 linhas do AsyncState)	carregando	—	AsyncState na 320 sem skeletonLines (padrão 3, components/ui/AsyncState.jsx:14-15); esqueleto e sr-only "Carregando…" em AsyncState.jsx:5-6
CFG-EQP-USR-02	corrigida	components/AgentsAdminTab.jsx:316 (texto em components/AgentsAdminTab.jsx:255)	"{n} usuários" · "{n} usuário"	carregando	contador "0 usuários" contradiz o carregando/erro	span da 316 desenha countLabel; "usuário"/"usuários" montados na 255 (fora da janela); agents nasce [] (hooks/useAgentsAdmin.js:10) e não muda no erro, daí "0 usuários"
CFG-EQP-USR-03	confere	components/AgentsAdminTab.jsx:320	(não exibido: hook não expõe `reloading`)	recarregando	—	hooks/useAgentsAdmin.js:12 devolve agents/status/error/loading/refresh, sem reloading; nenhum 'reloading' em AgentsAdminTab.jsx
CFG-EQP-USR-07	corrigida	components/AgentsAdminTab.jsx:316 (texto em components/AgentsAdminTab.jsx:254)	"{visíveis} de {total} usuários"	filtro-ativo	—	"{x} de {y} usuários" montado na 254 quando visible.length !== agents.length (:252); desenhado na 316
CFG-EQP-USR-10	corrigida	components/AgentsAdminTab.jsx:121 (texto em components/AgentsAdminTab.jsx:13)	"Administrador" · "Gerente" · "Atendente" (papel desconhecido cai em "Atendente")	variante	—	célula da 121 mostra roleLabel; rótulos em ROLE_LABELS na 13; fallback ROLE_LABELS.agent na 107
CFG-EQP-USR-11	confere	components/AgentsAdminTab.jsx:121	AUSENTE — mostra só "Gerente"	variante	`canManageIntegrations` vem na resposta (src/api/admin-agents.routes.js:19) mas não aparece: não dá para saber quem tem a permissão de credenciais	busquei 'canManageIntegrations' em AgentsAdminTab.jsx: nada; a célula 121 só usa role; o campo vem da API em src/api/admin-agents.routes.js:19
CFG-EQP-USR-12	corrigida	components/AgentsAdminTab.jsx:123 (texto em components/AgentsAdminTab.jsx:106)	"Nenhum setor" · (nomes dos setores unidos por vírgula)	variante	—	sectorsText montado na 106 (join ou 'Nenhum setor'); desenhado na 123
CFG-EQP-USR-13	confere	components/AgentsAdminTab.jsx:122	(reticências; lista completa só no `title`)	hover-revela	conteúdo completo só por hover (title), inacessível a toque/teclado	td da 122 com max-w-[220px] truncate e title={sectorsText}; nenhum outro jeito de ver a lista inteira na linha
CFG-EQP-USR-14	confere	components/AgentsAdminTab.jsx:114	(sempre iniciais cinza)	variante	foto nunca aparece: GET /api/admin/agents não devolve `avatarPath` (src/api/admin-agents.routes.js:12-22)	AgentAvatar (:114) só mostra foto com avatarPath (components/AgentAvatar.jsx:30); toResponseShape (src/api/admin-agents.routes.js:12-22) não devolve avatarPath; sem colorful cai em bg-wa-avatar (AgentAvatar.jsx:50)
CFG-EQP-USR-18	corrigida	components/ui/DataTable.jsx:114 (texto em components/AgentsAdminTab.jsx:140)	"Mais ações para {nome}"	interação:tooltip	—	title={label} em DataTable.jsx:114; o label `Mais ações para ${agentRow.name}` é montado em AgentsAdminTab.jsx:140
CFG-EQP-USR-19	confere	components/AgentsAdminTab.jsx:144	AUSENTE — age na hora	confirmação	desativar conta sem confirmação (irmãos Setores/Cidades/Planos confirmam exclusão)	item da 144 chama onToggleActive → handleToggleActive (:238-241) → setAgentActive direto; AgentsAdminTab.jsx não importa useConfirm; Setores/Cidades/Planos confirmam (SectorsAdminTab.jsx:57, CitiesAdminTab.jsx:44, PlansAdminTab.jsx:34)
CFG-EQP-USR-20	corrigida	components/AgentsAdminTab.jsx:144	AUSENTE (menu já fechou; nada indica)	salvando	sem indicação de andamento	a 238-240 é o handler; o estado moraria no item da 144 (o menu fecha no clique, components/ui/DataTable.jsx:129); handleToggleActive não tem estado de envio nem trava
CFG-EQP-USR-21	corrigida	components/AgentsAdminTab.jsx:156	AUSENTE (nada aparece)	erro	erro silencioso: `handleToggleActive` sem try/catch → rejeição não tratada	a 238-241 é o handler, sem try/catch (no arquivo só há catch na 64 e na 99); a linha de erro da conta (:153-156) só mostra passwordError; frontend/index.html só age com #root vazio
CFG-EQP-USR-22	confere	components/AgentsAdminTab.jsx:126	(badge muda; linha pula para o fim/início da lista)	sucesso	—	StatusBadge na 126 ("Ativo"/"Inativo" na 39); após refresh a ordenação da 249 põe ativos antes; linha inativa com opacity-80 (:111)
CFG-EQP-USR-23	confere	components/AgentsAdminTab.jsx:141	AUSENTE — troca a senha na hora	confirmação	ação destrutiva (invalida a senha atual da pessoa) sem confirmação	item da 141 chama handleGeneratePassword (:57-69) direto; resetAgentPassword troca o hash na hora (src/auth/auth.service.js:84-88)
CFG-EQP-USR-24	confere	components/AgentsAdminTab.jsx:141	(item `disabled`, mas o menu fecha no clique → invisível)	salvando	sem indicação de andamento	disabled={generatingPassword} na 141; o painel do RowMenu fecha em qualquer clique (components/ui/DataTable.jsx:129)
CFG-EQP-USR-25	corrigida	components/AgentsAdminTab.jsx:156 (texto em components/AgentsAdminTab.jsx:65, utils/errorMessages.js:23, utils/errorMessages.js:106)	"Falha ao gerar senha" · "Gerentes só podem gerenciar contas de atendente." · "Atendente não encontrado." (linha extra abaixo da conta, role=alert)	erro	erro fica preso na linha até nova tentativa (não há como dispensar)	WaError na 156; padrão na 65; 404/403 da rota (src/api/admin-agents.routes.js:87, :90) traduzidos em errorMessages.js:106/:23; "Troque a sua própria senha…" (errorMessages.js:25) é inalcançável aqui: a própria conta não tem o menu (:139); passwordError só é limpo na 58
CFG-EQP-USR-26	corrigida	components/AgentsAdminTab.jsx:193-212, components/AgentsAdminTab.jsx:209	"Nova senha gerada" (título) · "Copie e repasse essa senha pro atendente — ela só aparece essa vez." · (senha em `<code>`) · "Copiar" · "Fechar" · (botão × da moldura)	sucesso	fecha com clique no fundo (closeOnBackdrop, components/AgentsAdminTab.jsx:193) ou ESC sem confirmar, e a senha que "só aparece essa vez" se perde; o texto diz "atendente" mesmo quando a conta é de gerente ou administrador	WaDialog na 193 com closeOnBackdrop; ESC fecha por padrão (components/ui/Dialog.jsx:161); "Fechar" (:209) ficava fora da janela da 193; texto fixo na 196
CFG-EQP-USR-28	corrigida	components/AgentsAdminTab.jsx:202	AUSENTE (o botão continua "Copiar" e nada avisa)	erro	erro silencioso (writeText sem try/catch)	a 71-74 é o handler: writeText (:72) sem try/catch e setCopied(true) (:73) não roda na falha; o botão é desenhado na 202-203
CFG-EQP-USR-29	corrigida	components/AgentsAdminTab.jsx:159, components/AgentsAdminTab.jsx:180	"Setores de {nome}" · (uma caixa de seleção por setor) · "Salvar" · "Cancelar"	edição-inline	— (o botão diz só "Editar", mas só edita setores)	editor na 157-186; "Salvar" (:180) e "Cancelar" (:183) fora da janela da 159; o botão alterna com setEditingSectors(prev => !prev) (:79)
CFG-EQP-USR-30	confere	components/AgentsAdminTab.jsx:165-173	(checkbox por setor)	seleção	—	label+checkbox por setor na 165-173; toggleSector na 88-90
CFG-EQP-USR-32	confere	components/AgentsAdminTab.jsx:179	(botão esmaece, aria-busy)	salvando	—	Button loading={submitting} na 179 (disabled + aria-busy em components/ui/Button.jsx:28-31)
CFG-EQP-USR-33	corrigida	components/AgentsAdminTab.jsx:177 (texto em components/AgentsAdminTab.jsx:100, utils/errorMessages.js:23)	"Falha ao salvar setores" · "Gerentes só podem gerenciar contas de atendente." (role=alert)	erro	—	WaError na 177; padrão na 100; 403 da rota (src/api/admin-agents.routes.js:106) traduzido em errorMessages.js:23
CFG-EQP-USR-34	corrigida	components/AgentsAdminTab.jsx:157, components/AgentsAdminTab.jsx:123	(editor fecha; coluna Setores atualiza após recarga)	sucesso	—	a 97-98 é o handler; o editor some pelo condicional da 157 e a coluna nova aparece na 123 depois do refresh (onSectorsSaved=refresh, :356)
CFG-EQP-USR-35	confere	components/AgentsAdminTab.jsx:137	AUSENTE	edição-inline	não existe; mas pages/AccessDeniedPage.jsx:7 manda pedir a permissão "marcada na conta pelo administrador" — hoje só dá para marcar ao criar	a linha só tem "Editar" setores (:130-138) e o menu (:141-146); PATCH /:id só aceita active (src/api/admin-agents.routes.js:58-60); texto citado em pages/AccessDeniedPage.jsx:7
CFG-EQP-USR-37	corrigida	components/AgentsAdminTab.jsx:321, components/AgentsAdminTab.jsx:273, components/overlays.css:228, pages/settings/settings.css:57	(tabela rola na horizontal abaixo de 560px; busca e filtros quebram linha; editor de setores vira 1 coluna em até 680px)	responsivo	— (o min-w-[720px] de components/AgentsAdminTab.jsx:321 não vale: .dw-table, sem @layer em pages/settings/settings.css:57, vence a utility do Tailwind)	settings.css é importada solta (pages/settings/SettingsLayout.jsx:2) sem @layer e a classe dw-table está no mesmo elemento (components/ui/DataTable.jsx:23); overflow-x:auto na settings.css:56; flex-wrap na 273; @media 680px na overlays.css:228
CFG-EQP-ADD-01	corrigida	components/AgentsAdminTab.jsx:369 (texto em components/CreateAgentForm.jsx:65, components/CreateAgentForm.jsx:78, components/CreateAgentForm.jsx:119)	"Adicionar usuário" (título) · "Nome" · "E-mail" · "Senha temporária" · "Tipo" · "Cancelar" · "Cadastrar" · (botão × da moldura)	interação:modal aberto	— (o campo chama "Tipo", a tabela e o filtro chamam "Perfil")	WaDialog na 369; rótulos em CreateAgentForm.jsx:53/65/78/91 e botões na 119/123 não estavam anotados; "Tipo" (CreateAgentForm.jsx:91) × "Perfil" (AgentsAdminTab.jsx:290, :328)
CFG-EQP-ADD-02	corrigida	components/CreateAgentForm.jsx:60, components/CreateAgentForm.jsx:73, components/CreateAgentForm.jsx:86	(balão nativo do navegador: `required`, `type=email`)	validação	nome só com espaços passa pelo required e a conta é criada com nome em branco: nem o formulário (components/CreateAgentForm.jsx:27) nem a rota aparam (src/api/admin-agents.routes.js:31)	required na 60/73/86 e type=email na 69; required não barra "   "; a rota só testa !name (:31) e o repositório grava o valor como veio (src/agents/agent.repository.js:26)
CFG-EQP-ADD-05	confere	components/CreateAgentForm.jsx:80-87	(senha em texto claro, `type="text"`, sem mínimo indicado)	variante	—	input type="text" na 82, sem minLength nem ajuda (:80-87)
CFG-EQP-ADD-06	confere	components/CreateAgentForm.jsx:122	(botão esmaece, aria-busy)	salvando	—	Button type=submit loading={submitting} na 122
CFG-EQP-ADD-07	corrigida	components/CreateAgentForm.jsx:115 (texto em components/CreateAgentForm.jsx:39, utils/errorMessages.js:22, utils/errorMessages.js:107)	"Falha ao cadastrar atendente" · "Já existe um atendente com este e-mail." · "Gerentes só podem criar contas de atendente."	erro	`<p>` montado à mão sem role="alert" (o resto da área usa WaError)	<p> sem role na 115; padrão na 39; 403/409 da rota (src/api/admin-agents.routes.js:38, :51) traduzidos em errorMessages.js:22/:107
CFG-EQP-ADD-08	corrigida	components/AgentsAdminTab.jsx:368, components/AgentsAdminTab.jsx:349	(modal fecha, lista recarrega; sem mensagem)	sucesso	—	a 373-376 é o callback onCreated; o modal some pelo condicional da 368 e a conta nova entra no map da 349 depois do refresh
CFG-EQP-ADD-09	confere	components/overlays.css:207, components/overlays.css:153	(a grade de 2 colunas do formulário vira 1 coluna em até 680px)	responsivo	—	":152-155" sem arquivo caía no arquivo da seção (CreateAgentForm.jsx tem 130 linhas); a grade de 2 colunas está em overlays.css:153 e a troca para 1fr no fim da 207 | coordenador: só formato — o local e o texto originais já valiam (intervalo inteiro conta; anotação/separador/parênteses normalizados); status rebaixado de corrigida para confere
CFG-EQP-SET-01	confere	components/SectorsAdminTab.jsx:172	(esqueleto de 3 linhas do AsyncState)	carregando	—	AsyncState na 172 sem skeletonLines (padrão 3)
CFG-EQP-SET-03	confere	components/SectorsAdminTab.jsx:172	(não exibido)	recarregando	—	hooks/useSectors.js:8 sem reloading; refresh em onSaved/onDeleted (:189) e onCreated (:207)
CFG-EQP-SET-08	confere	components/SectorsAdminTab.jsx:120	(reticências; texto completo só no `title`)	hover-revela	conteúdo completo só por hover (title)	span block truncate com title na 120, dentro de td max-w-[380px] (:119)
CFG-EQP-SET-09	confere	components/SectorsAdminTab.jsx:74-112, components/SectorsAdminTab.jsx:98	(a linha vira formulário) · "Nome" · "Orientação para a IA" · "Salvar" · "Cancelar"	edição-inline	— ("Editar"/"Excluir" sem o nome do setor no rótulo acessível, ao contrário de Cidades/Planos)	o form começa na 74 (a 73 é o return); "Orientação para a IA" (:91), "Salvar" (:104) e "Cancelar" (:107) ficavam fora da janela da 73; Editar/Excluir sem aria-label (:127, :130), Cidades/Planos têm (CitiesAdminTab.jsx:79, PlansAdminTab.jsx:64) | coordenador: só formato — o local e o texto originais já valiam (intervalo inteiro conta; anotação/separador/parênteses normalizados); status rebaixado de corrigida para confere
CFG-EQP-SET-10	confere	components/SectorsAdminTab.jsx:86	(balão nativo `required`)	validação	nome só com espaços passa e volta do backend como 'O campo "name" é obrigatório.' (nome de campo em inglês)	required na 86; a rota apara e responde 'name is required' (src/api/admin-sectors.routes.js:19-21), traduzido pela regra de utils/errorMessages.js:133
CFG-EQP-SET-11	confere	components/SectorsAdminTab.jsx:103	(botão esmaece, aria-busy)	salvando	—	Button type=submit loading={submitting} na 103
CFG-EQP-SET-12	corrigida	components/SectorsAdminTab.jsx:101 (texto em components/SectorsAdminTab.jsx:35, utils/errorMessages.js:108, utils/errorMessages.js:133)	"Falha ao salvar" · "Setor não encontrado." · "O campo \"{campo}\" é obrigatório." (role=alert)	erro	texto técnico parcial ("name")	WaError na 101; padrão na 35; 400/404 da rota (src/api/admin-sectors.routes.js:21, :26) traduzidos pela regra da 133 (campo interpolado) e na 108
CFG-EQP-SET-13	corrigida	components/SectorsAdminTab.jsx:117	(linha volta ao resumo com os dados novos)	sucesso	— (entre fechar o formulário, components/SectorsAdminTab.jsx:32, e o fim da recarga a linha mostra o nome e a orientação antigos)	a 32-33 é o handler; o resumo é a tr da 117-136, que lê sector.name/aiHint das props (:118, :121) até o refresh
